Date,Open,High,Low,Close,Mcap,TurnOver
2020-02-24,30666.35,30702.15,30428,30455.1,20318444.68,60063383
2020-02-25,30517,30610.7,30329.95,30432.7,20302207.96,50709542
2020-02-26,30279.95,30515.35,30131.75,30306.85,20230259.34,58850866
2020-02-27,30270,30271.95,29914.15,30187,20138008.04,73214478
2020-02-28,29501.55,29564.1,29051.5,29147.15,19444622.75,92812672
2020-03-02,29701,29791.15,28571.7,28868.4,19228293.7,80265889
2020-03-03,29012.55,29285.35,28749.55,29177.05,19427269.45,71528837
2020-03-04,29252.95,29273.65,28125.15,28653.7,19080932.21,86458769
2020-03-05,28830.3,29134.3,28535.6,28815.35,19203870.44,120629171
2020-03-06,27649.95,28047.2,27162.3,27801.45,18583538.57,120093218
2020-03-09,27031.45,27091.6,25923.4,26462.6,17750165.57,121825186
2020-03-11,26272.75,26791.45,26234.1,26487.8,17742850.08,107209727
2020-03-12,25175.9,25223.1,23536.35,23971.15,16045626.86,135856030
2020-03-13,22720.75,25670.75,21351.7,25166.45,16895363.5,162473676
2020-03-16,24061.6,24074.15,23008.25,23101.15,15588363.64,95864024
2020-03-17,23348.05,23449.5,22002,22155.15,15569512.23,105772142
2020-03-18,22411.85,22544.05,20267.95,20580.2,14537079.54,174402322
2020-03-19,19428.95,21035.05,18675.65,20083.5,13901027.42,120189371
2020-03-20,19898.3,20924.55,19265,20317.6,14090834.58,136984483
2020-03-23,18311.3,18895.65,16791.05,16917.65,11899785.59,78073179
2020-03-24,17705.85,17841.4,16116.25,17107.3,12046090.26,99059049
2020-03-25,16759.95,18740.2,16635.5,18481.05,13047824.38,97915400
2020-03-26,18781.85,20409.35,18364.5,19613.9,13792417.08,133353556
2020-03-27,20801.6,21462.4,19580.1,19969,14039605.5,149460824
2020-03-30,19254.45,19716.25,18668.7,18782.4,13126707.98,91376455
2020-03-31,19307.65,19466.3,18792.4,19144,13415408.62,82415268
2020-04-01,19122.4,19154.75,18042.25,18208.35,12740987.59,74008673
2020-04-03,18325.05,18326.1,17143.2,17249.3,12148939.59,84970090
2020-04-07,18454.55,19190.55,17953.75,19062.5,13279042.97,117586144
2020-04-08,18799.4,20324.1,18482.9,18946.45,13206652.23,137100883
2020-04-09,19553.15,19988.3,19166.9,19913.6,13865393.15,102294021
2020-04-13,19854.9,19887.05,19294,19488,13546122.25,76340370
2020-04-15,20096.35,20184.1,18776.75,19057.05,13185125.97,111883904
2020-04-16,18957.15,19520.3,18703.45,19400,13481116.85,104047492
2020-04-17,20394.75,20866.55,19729.3,20681.45,14259393.08,125867091
2020-04-20,21104.7,21122.1,20444.25,20522.65,14259254.45,117426403
2020-04-21,19812.05,19891.45,19247.95,19409.35,13564677.02,82485085
2020-04-22,19306.95,19806.35,19051.95,19701.85,13752039.25,90910465
2020-04-23,19871.35,20356.5,19584.4,20267.95,14174519.62,89945869
2020-04-24,19697.65,19950.15,19515.4,19586.65,13757073.51,80198916
2020-04-27,19870.8,20224.75,19847.65,20081.15,14041565.94,80823221
2020-04-28,20436.6,20751.3,20260.8,20671.1,14362012.83,103391472
2020-04-29,20440.4,21348.15,20393.65,21090.2,14724539.74,123319489
2020-04-30,21589.2,21967,21353.65,21534.5,15054245.74,111589127
2020-05-04,20514.75,20530.45,19643.6,19743.75,13852801.71,76351881
2020-05-05,20147.3,20223.15,19212.35,19271.75,13523895.36,90954024
2020-05-06,19302.45,19806.6,18941,19694.55,13831394.87,97973453
2020-05-07,19536.05,19757.25,19332.15,19491.8,13641505.08,77063128
2020-05-08,19844,19969.6,19285.05,19352.9,13575378.39,79837401
2020-05-11,19610.45,19733.4,18900.9,18950.5,13306797.31,86102453
2020-05-12,18751.4,18993.4,18287,18862.85,13203366.71,104021993
2020-05-13,20017.75,20122.25,19429.9,19634.95,13730063.24,120555610
2020-05-14,19197.7,19380.1,19024.75,19068.5,13329553.62,77581749
2020-05-15,19098.8,19119.1,18683.65,18833.95,13190398.81,55983238
2020-05-18,18795.1,18795.1,17514.2,17573.2,12346388.55,99804980
2020-05-19,18037.15,18175.3,17390.65,17486.25,12281388.56,95417637
2020-05-20,17486.5,18002.65,17407.7,17840.2,12543229.79,75252354
2020-05-21,17901.95,18200.7,17658.55,17735.1,12482601.15,77481212
2020-05-22,17554.25,17952.25,17105,17278.9,12206990.14,99919548
2020-05-26,17537.65,17681.7,17311.25,17440.35,12308851.2,68543711
2020-05-27,17603.4,18874.25,17560.35,18710.55,13142839.44,129058164
2020-05-28,18924.45,19455.55,18818.95,19169.8,13466183.7,143813974
2020-05-29,18962,19358.05,18729.9,19297.25,13549378.05,109227546
2020-06-01,19728.9,20225.35,19632.9,19959.9,14032735.07,102633186
2020-06-02,20120.6,20615.75,19852.55,20530.2,14427256.86,113345421
2020-06-03,20966.6,21619.55,20822,20940.7,14750238.75,141897712
2020-06-04,20932.35,21141.8,20316.2,20390.45,14471352.89,118401654
2020-06-05,20516.4,21198.7,20425.05,21034.5,14948702.86,119504249
2020-06-08,21636.1,21807.4,20911.25,21187.35,14972234.44,147842238
2020-06-09,21295.5,21568.85,20629.7,20724.9,14625342.93,142423169
2020-06-10,20760.95,21251.45,20671.55,21100.1,14866640.79,121217308
2020-06-11,21084.7,21244.45,20458.3,20525.15,14449307.49,150021375
2020-06-12,19529.3,20747.7,19526.1,20654.55,14554668.57,139356561
2020-06-15,20457.15,20470.85,19740.2,19912.9,14074234.31,107073018
2020-06-16,20500.65,20638.85,19507.05,20296.7,14380744.51,139035221
2020-06-17,20137.45,20627.9,19978.15,20201.75,14272900.46,110145440
2020-06-18,20137.6,21028.35,20030.35,20956.3,14819547.93,94721216
2020-06-19,20970.1,21467.65,20878.25,21338.1,15083179.59,131752868
2020-06-22,21491.55,22078.25,21425.55,21708.35,15338045.87,122249151
2020-06-23,21859.25,22322.3,21647.8,22264.9,15734013.93,108725100
2020-06-24,22479.35,22479.55,21336.35,21426.8,15210669.93,144671666
2020-06-25,21218.05,21703.5,20926.45,21506.15,15287986.81,156026856
2020-06-26,21735.05,21784.65,21320.1,21592.05,15384332.8,98985060
2020-06-29,21291.55,21440.05,21026.45,21359,15317148.66,86066894
2020-06-30,21524.3,21650.5,21212,21370.15,15290688.1,82089162
2020-07-01,21354.1,22061.6,21281.85,21977.6,15659194.94,102679740
2020-07-02,22133.8,22344.85,21890.5,21953.2,15684480.29,110778710
2020-07-03,22101.75,22130.3,21768,21852.4,15585808.49,70845014
2020-07-06,22270.95,22399.25,22171.05,22198.95,15866249.44,78845397
2020-07-07,22254.3,22674.5,22040.35,22628,16104397.78,116525459
2020-07-08,22700.9,23080.6,22499.5,22584.65,16078160.5,163124013
2020-07-09,22753.15,22998.3,22673.4,22907.2,16296897.79,89988496
2020-07-10,22720.95,22835.2,22320.05,22398.45,15955446.12,89696294
2020-07-13,22613.25,22657.4,21981.65,22089.25,15702897.88,75166409
2020-07-14,21877.6,21909.7,21222.45,21392.2,15255939.17,81348120
2020-07-15,21634.25,21935.5,21230.55,21340.75,15186839.46,87481547
2020-07-16,21453.25,21671.25,21027.85,21597.15,15349970.41,78389674
2020-07-17,21608.05,22065,21550.8,21966.8,15664935.93,74044527
2020-07-20,22307.3,22520.45,22187.8,22321.85,15940602.11,101724497
2020-07-21,22639.85,22861.9,22597.95,22782,16226505.46,97443893
2020-07-22,23159,23211.35,22658.2,22882.6,16185403.57,113497414
2020-07-23,22854.85,23122.35,22734.9,23083.9,16364295.84,80387596
2020-07-24,22853.2,22854.05,22417.2,22662.05,16079956.21,99081689
2020-07-27,22664.6,22668.05,21801.35,21848.75,15513862.4,94073577
2020-07-28,21940.15,22233,21611.4,22105.2,15702508.92,114785796
2020-07-29,22075,22346.4,21906.35,22076.6,15629881.56,101635599
2020-07-30,22195.05,22252.6,21580.15,21646.85,15372706.07,76622741
2020-07-31,21730.55,21806.95,21375,21640.05,15325990.81,93451941
2020-08-03,21543.8,21543.8,21031.45,21072.1,14914751.45,111518725
2020-08-04,21248.25,21576.35,21057.75,21490.5,15241002.96,91523359
2020-08-05,21686.85,21936.5,21448.4,21509.95,15217500.78,88180097
2020-08-06,21644.25,21926.55,21370.3,21642.6,15314860.17,95753944
2020-08-07,21620.25,21787.25,21451.3,21754,15386969.75,76861439
2020-08-10,21824.9,22071.95,21795.1,21900.25,15502541.36,59437633
2020-08-11,22050.2,22277.6,22039.85,22227.2,15697325.45,81374970
2020-08-12,22135.95,22326.55,21990.2,22264,15716544.3,93239377
2020-08-13,22395.2,22439.95,22139.6,22196.35,15661154.18,64791741
2020-08-14,22334.95,22334.95,21459.1,21679.4,15402817.82,71379853
2020-08-17,21906.95,21909.4,21403.15,21700.85,15406407.5,61330460
2020-08-18,21702,22227.75,21629.4,22170.6,15744857.85,68155900
2020-08-19,22315.4,22419.35,22234.25,22285.9,15998495.17,68261698
2020-08-20,21989.9,22079.9,21886.7,21999.45,15824469.07,72004857
2020-08-21,22190.7,22344.05,22165.05,22299.6,16064415.3,74521459
2020-08-24,22436.85,22897.5,22410.05,22833,16459768.77,80229153
2020-08-25,22973.4,23180.3,22857.9,23092.15,16621379,102818928
2020-08-26,23175.55,23453.4,23093.15,23414.2,16799002.29,95388062
2020-08-27,23511.45,23704.05,23464.15,23600.35,16876782.4,116476662
2020-08-28,23635.3,24611.8,23599.2,24523.8,17409206.91,199237183
2020-08-31,25038.8,25232.6,23385.3,23754.35,16923989.62,187302695
2020-09-01,23893.8,24199.65,23473.15,23812,17022331.04,116539919
2020-09-02,23769,23926.15,23482.55,23874.55,17069673.39,73412133
2020-09-03,23986.15,24051.6,23451.65,23530.85,16857038.34,58491476
2020-09-04,23119.15,23394.8,22876.9,23011.5,16542157.69,86343333
2020-09-07,23036.25,23109.1,22716.25,22945.05,16482299.46,59861425
2020-09-08,22971.2,23064.15,22641.4,22744.4,16367742.29,59076387
2020-09-09,22486.7,22554.6,22080.4,22267,16028787.25,72127438
2020-09-10,22466.55,22678.65,22225.25,22466.2,16123809.29,70792141
2020-09-11,22509.95,22668.75,22205.95,22479.95,16128224.6,57675773
2020-09-14,22683.35,22757.3,22028.15,22101.25,15843640.96,65127777
2020-09-15,22202.8,22514.15,22062.35,22465.65,16076116.56,61319256
2020-09-16,22476.3,22659.4,22216.5,22573.55,16225126.19,61805604
2020-09-17,22352,22504.45,22267.05,22320.35,16042567.9,51167179
2020-09-18,22439.35,22469.4,21784.9,22031.05,15801592.41,86910821
2020-09-21,21983.4,22098.85,21274.3,21366.8,15404597.17,68464440
2020-09-22,21445.25,21473.35,20958.45,21139.1,15244098.84,73246100
2020-09-23,21350.8,21365.05,20821,21178.5,15280172.31,57663116
2020-09-24,20898.8,20955.6,20404.9,20456.85,14810848.85,62186281
2020-09-25,20740.8,21064.3,20430.7,20982.35,15152664.27,59025683
2020-09-28,21152.05,21708.85,21055.1,21665.5,15567593.89,55509612
2020-09-29,21770.9,21811.5,21280.6,21411.3,15433434.02,51299933
2020-09-30,21405.25,21549.35,21128.5,21451.8,15496131.79,53101275
2020-10-01,21685.25,22293.75,21664.15,22246,16005373.75,82070564
2020-10-05,22352.1,22768.55,22247.25,22370.95,16096560.48,82087822
2020-10-06,22673.05,22893.5,22521.05,22853.7,16451985.28,62212505
2020-10-07,22836.95,23036.2,22607.8,22964.8,16544565.13,62223090
2020-10-08,23150.25,23450.9,23063.6,23191.35,16745603.43,79447971
2020-10-09,23312.6,23904.1,23132.45,23846.8,17221677.41,102611406
2020-10-12,23955.6,24190.35,23552.6,23712.8,17092956.01,69886529
2020-10-13,23663.05,23775.15,23431.5,23492.2,16946144.73,53507287
2020-10-14,23353.15,23962.7,23149.45,23874.65,17196992.34,59074130
2020-10-15,23920.35,24087.85,22970.95,23072.4,16607707.32,77709629
2020-10-16,23219.85,23646.2,23148.95,23533.25,16946872.92,59312943
2020-10-19,23902.9,24320.95,23754.85,24266.75,17398095.21,98247219
2020-10-20,24117.35,24410.9,24039.85,24311.8,17450364.83,66165734
2020-10-21,24444.2,24823.6,24099.85,24635.05,17690388.3,100643296
2020-10-22,24447.35,24691.15,24250.2,24484.15,17567871.5,72874000
2020-10-23,24669.2,24764.15,24360.85,24478.3,17570149.28,54064489
2020-10-26,24525.8,24577.3,23867.75,24075.45,17303518.25,69498986
2020-10-27,24288.05,24809.65,23924.2,24769.5,17818981.74,117903158
2020-10-28,24737.85,24780.7,24057.95,24232.5,17435033.56,75094967
2020-10-29,24063.5,24339.1,23822.05,24092,17328938.98,95428116
2020-10-30,24090.15,24277.35,23612.7,23900.9,17198990.51,63085196
2020-11-02,24367.6,25139,24120.6,24892.5,17843439.12,117651609
2020-11-03,25108,25760.7,25085.7,25682.8,18376710.04,108599327
2020-11-04,25539.55,25891,25142,25771.6,18474660.25,114001870
2020-11-05,26174.8,26375.2,26000.05,26313.1,18838580.54,107104028
2020-11-06,26274.1,26853.45,26135.3,26798.95,19219472,112678058
2020-11-09,27088.95,27595,27068.95,27534.1,19698054.86,110748109
2020-11-10,28039.45,28802.5,27916.9,28606,20440283.78,195326264
2020-11-11,28713.15,29030.9,28211.1,28845,20582870.35,180593025
2020-11-12,28633.75,28672.9,28066.05,28278.8,20185391.55,112785062
2020-11-13,28108.7,28520.55,27703.3,28465.7,20269334.55,107232504
2020-11-14,28685.7,28752.45,28431.85,28594.3,20369498.66,11545086
2020-11-17,28792.25,29239.25,28722.9,29181.3,20809510.84,109246287
2020-11-18,29107.9,29784.75,29056.75,29749.85,21167271.71,125384414
2020-11-19,29302.6,29627.2,28819.55,28903.05,20600072.32,121892040
2020-11-20,28935.75,29406.7,28580.9,29236,20899042.85,116141928
2020-11-23,29432.8,29492.3,28852.9,29024.2,20764460.82,127457120
2020-11-24,29265.6,29827.8,29206.75,29737.25,21267800.93,122792351
2020-11-25,30021.9,30197.85,29132.3,29196.4,20893848.47,136531701
2020-11-26,29370.4,29623,28923.1,29549.75,21165677.27,113388945
2020-11-27,29622,29716.85,29368.7,29609.05,21256148.34,243781192
2020-12-01,29844.8,29919.75,29511,29817.85,21348820.94,87808314
2020-12-02,29876.7,29886.25,29149.9,29463.15,21041171.07,92069120
2020-12-03,29728.9,29813,29379.4,29448.75,21015994.62,103663196
2020-12-04,29573.4,30162.3,29473.5,30052.4,21399178.67,111453174
2020-12-07,30062.6,30354.2,29950.6,30211.55,21454679.36,120393021
2020-12-08,30300.3,30363.8,30025.2,30261.9,21554084.45,101418245
2020-12-09,30335.05,30807.25,30326.7,30709.4,21875863.1,97553759
2020-12-10,30545.35,30610,30202.1,30510.35,21736331.88,81659736
2020-12-11,30555.3,30811.8,30328.45,30604.85,21831792.76,95888008
2020-12-14,30735.15,30845.8,30624.25,30745.9,21902942.36,71561965
2020-12-15,30805.4,30805.85,30345.75,30691.05,21921124.17,81800849
2020-12-16,30920.35,30932.25,30587.1,30698.4,21946194.25,68177242
2020-12-17,30791.2,30945.2,30643.9,30847.05,22088780.74,75632430
2020-12-18,30841.85,30854.05,30374.5,30714.65,21944661.51,81873358
2020-12-21,30595.8,30607.5,29201.2,29456.45,21102581.11,100525932
2020-12-22,29607.5,29711.15,28976.75,29625.95,21225915.96,107840633
2020-12-23,29560.75,29941.4,29446,29883.3,21382228.23,68573261
2020-12-24,30071.65,30545.85,30007.8,30402.2,21732348.89,65896699
2020-12-28,30558.85,30929.05,30538.15,30880.95,22075509.03,55364334
2020-12-29,31006.9,31359.35,31002.6,31322.5,22353755.66,85584560
2020-12-30,31479.8,31510.25,31007.15,31303.05,22366633.87,65889764
2020-12-31,31295.9,31409.5,31088.1,31264.05,22346300.68,73988988
2021-01-01,31297.3,31384.35,31188.25,31225.85,22316860.95,45786817
2021-01-04,31485.15,31489.6,30893.65,31212.45,22280981.76,73322483
2021-01-05,31041.1,31767.65,30935.55,31722.25,22536585.48,97377132
2021-01-06,31839.95,31982.3,31548.15,31797.9,22592243.13,105789702
2021-01-07,32129.8,32177.4,31911.5,31956,22647275.26,93227887
2021-01-08,32298.05,32298.05,32002.95,32084.2,22764207.4,76208470
2021-01-11,32280.3,32288.45,31836.95,31998.9,22734137.73,65404026
2021-01-12,31835.05,32397.95,31725.85,32339,23004488.04,95418332
2021-01-13,32546.6,32683.5,32148.25,32574.65,23124634.57,114567707
2021-01-14,32526.7,32718.95,32442.35,32519.75,23108219.83,81115772
2021-01-15,32508.9,32544.8,32044.35,32246.8,22917555.25,77073359
2021-01-18,32275.15,32441.5,31650.9,31811.75,22688449.29,107580291
2021-01-19,32082.9,32464.95,31863.95,32424.85,23119205.91,75432722
2021-01-20,32388.95,32607.45,32322.9,32543.7,23170025.68,75748793
2021-01-21,32732.8,32842.3,31985.55,32186.9,22878271.08,100740565
2021-01-22,32088,32131.4,31119.9,31167.25,22210914.44,100669805
2021-01-25,31507.15,31697.55,31013.65,31198.4,22237059.2,95688958
2021-01-27,31236.25,31287.05,30165.65,30284.55,21603298.17,105970403
2021-01-28,29812.3,30464.4,29687.7,30358.3,21487667.53,153270338
2021-01-29,30700.65,31111.95,30254.55,30565.5,21650691.09,123379052
2021-02-01,30976.35,33305.3,30906.45,33089.05,23348743.8,187406981
2021-02-02,33589.05,34652.5,33583.15,34267.9,24291824.07,184192822
2021-02-03,34555.6,34908.05,34011.9,34758.45,24578040.51,149043457
2021-02-04,34548.9,35413.15,34238.9,35344.8,25015628.98,173263843
2021-02-05,35634.95,36615.2,35545,35654.5,25380397.09,248457376
2021-02-08,36073.85,36466.45,35872.25,35983.65,25546102.12,104782292
2021-02-09,36058.8,36477.15,35636.85,36056.5,25594414.2,117932838
2021-02-10,36042.35,36227.2,35428.15,35783.1,25385736.83,98911047
2021-02-11,35687.25,36009.45,35573.3,35752.1,25334462.03,75132912
2021-02-12,35736.6,36322.8,35700.25,36108.9,25556405.25,91377780
2021-02-15,36501.4,37449.9,36405.1,37306.25,26318726.16,100124537
2021-02-16,37492.6,37708.75,36762.75,37098.4,26252755.43,131436996
2021-02-17,37041.95,37331.45,36764.25,36910.95,26093921.26,133951469
2021-02-18,37088.75,37108.75,36367.45,36587,25858893.3,139356646
2021-02-19,36371.55,36656.2,35584.6,35841.6,25374175.38,149978219
2021-02-22,35874.3,36128.9,35097.55,35257.2,25079138.78,120536714
2021-02-23,35540.55,35680.85,34976,35116.95,24918171.88,102187901
2021-02-24,35205.4,36567.65,35060.65,36452.3,25863193,75737968
2021-02-25,36763.15,37232.2,36494,36549,25874804.14,130876388
2021-02-26,35806.65,35902.9,34658.7,34803.6,24667420.64,163324636
2021-03-01,35374.25,35581.1,34983.75,35296,25040922.3,76692576
2021-03-02,35458.15,35747.05,35002.45,35419.7,25130904.82,78695006
2021-03-03,35754.45,36455.15,35570.55,36368.05,25809728.29,95326186
2021-03-04,35575.65,36316.4,35519.25,35802.5,25410860.69,104197006
2021-03-05,35458.5,35616.05,34893.25,35228.15,25012984.8,119749749
2021-03-08,35462.45,35827.3,35090.75,35275.75,25021342.65,84406245
2021-03-09,35705.9,36077.8,35544.95,35865.65,25482228.93,92624134
2021-03-10,36112.25,36176.9,35764.35,35938.3,25476471.56,64461472
2021-03-12,36497.35,36497.35,35188.05,35496.65,25187250.28,79528090
2021-03-15,35544.25,35544.25,34430.65,35182.55,24953436.92,90142140
2021-03-16,35352,35405.05,34744.6,34804.6,24679172.55,71472892
2021-03-17,34905.05,35100.5,34126.85,34229.25,24268383.05,75346594
2021-03-18,34577.5,34759.85,33597.55,33856.8,24018678.27,79323753
2021-03-19,33590.4,34355.4,33361,34161.6,24223001.2,108797615
2021-03-22,34088.4,34148.9,33389.15,33603.45,23842140.47,76857198
2021-03-23,33747.95,34360.05,33622,34184.4,24245025.82,94446152
2021-03-24,33894.7,33970.65,33203.4,33293.25,23658727.38,80619049
2021-03-25,33420.75,33550.15,32415.25,33006.45,23436647.51,105569079
2021-03-26,33605.05,33610.65,33166.1,33318.2,23686557.52,69327448
2021-03-30,33615.9,33990.8,33564.55,33875.1,24163654.52,102469516
2021-03-31,33764.8,33773.1,33151.8,33303.9,23748996.8,86471010
2021-04-01,33588,33949.15,33208.75,33858,24098899.34,84518399
2021-04-05,33649.15,33697.75,32330.15,32678.85,23287654.77,83177121
2021-04-06,32915.65,33007.65,32338.4,32501.35,23173098.88,71465940
2021-04-07,32529.7,33191.7,32141.55,32991.2,23506333.98,84541475
2021-04-08,33154.2,33306.8,32704.75,32782.85,23385004.57,64592815
2021-04-09,32636.9,32972.15,32329.95,32448.05,23184956.9,85259304
2021-04-12,31637.9,31698.05,30520.3,30792,22023857.9,106178973
2021-04-13,30901.8,31885.45,30722.85,31771.6,22693971.77,85629125
2021-04-15,31929.1,32187.05,31406.4,32112.85,22943317.68,104598836
2021-04-16,32161.45,32325.15,31911.9,31977.45,22848633.67,69048966
2021-04-19,30993.45,31304.3,30405.65,31208.4,22318320.58,93374116
2021-04-20,31568.95,31731.65,30891,31112.7,22218076.48,78764080
2021-04-22,30763.5,31834.5,30555.25,31782.6,22705847.43,104289282
2021-04-23,31490.6,32148.4,31377.15,31722.3,22642546.1,89361833
2021-04-26,32316.65,32603.7,32144.8,32275.15,22965431.98,113194258
2021-04-27,32228.95,32807.1,32152.95,32735.35,23329393.76,101572953
2021-04-28,32865.5,33777.7,32840.3,33722.8,24030200.17,129470117
2021-04-29,33901.6,34287,33304.6,33714.5,23996864.53,117858796
2021-04-30,33112.4,33455.25,32663.4,32781.8,23296960.15,110627474
2021-05-03,32368.55,32566.6,31906.55,32465.75,23103582.55,98450683
2021-05-04,32610.4,33011.55,32191.4,32270.35,22972636.84,100978076
2021-05-05,32577.1,32862.15,32068.55,32783.7,23310833.26,73415771
2021-05-06,32900.75,32956.35,32564,32827.8,23334292.08,63993226
2021-05-07,33041.65,33259.15,32771.35,32904.5,23407751.93,59275878
2021-05-10,33175.3,33297.6,33028.15,33142.4,23569419.59,68141931
2021-05-11,32640.95,33154.3,32611.7,32872.2,23356597.4,73285598
2021-05-12,32717.65,32747.7,32352.3,32452.3,23116926.5,79474845
2021-05-14,32495.15,32622.65,32115.5,32169.55,22908816.52,67784687
2021-05-17,32437.85,33506.9,32318.7,33459.25,23839648.52,111869272
2021-05-18,33893.1,34142.85,33730.45,33922.4,24173767.04,108776311
2021-05-19,33717.1,33959.3,33608.25,33685.2,23980165.47,71516241
2021-05-20,33692.55,33833.7,33273.95,33334.55,23735435.67,79719287
2021-05-21,33559.8,34694.45,33559.75,34606.9,24650701.23,154817686
2021-05-24,34869.3,35216.1,34528.3,34943.6,24905976.73,136221564
2021-05-25,35095,35125.85,34410.4,34662,24687493.31,79343310
2021-05-26,34757.15,34897.95,34462.5,34684.2,24687513.49,69585772
2021-05-27,34664.2,35220.8,34529.7,35095.05,24999316.78,123835000
2021-05-28,35345.65,35436.65,34977.2,35141.45,25077470.33,101123219
2021-05-31,35097.45,35584.3,34930.1,35526.65,25342663.84,74094039
2021-06-01,35639.75,35713.9,35241.2,35337.2,25238856.83,70230305
2021-06-02,35271.6,35415.85,35070.3,35373.75,25265183.84,82048502
2021-06-03,35536.45,35723.7,35413,35649,25480643.92,80525222
2021-06-04,35657.85,35810.9,35176.15,35291.65,25215970.35,63611285
2021-06-07,35460.8,35545.85,35338.55,35443.65,25291169.28,44790784
2021-06-08,35433.8,35449.5,34962.65,35085.3,25025978.62,49579074
2021-06-09,35114.25,35402.45,34641.2,34800.5,24838240.4,61868315
2021-06-10,34903.6,35165.65,34734.4,35131.2,25076325.28,54763270
2021-06-11,35324.65,35344,34891.3,35047.4,25021754.37,44792621
2021-06-14,34936.55,34995.15,34374.35,34950.6,24942993.89,55331794
2021-06-15,35038.05,35317.4,34917.9,35247.75,25126929.39,46905377
2021-06-16,35196.25,35380,34916.2,35003.5,24962045.95,42566971
2021-06-17,34619.8,34882.4,34458.1,34605.4,24691295.99,50036673
2021-06-18,34735.15,34787.4,33908.95,34558,24655918.67,65518587
2021-06-21,34109.45,34927.65,33937.5,34871.3,24888793.93,56915003
2021-06-22,35084.9,35281.9,34664.35,34745,24807251,58766260
2021-06-23,34911.85,34937.65,34525.45,34574,24702850.95,61004657
2021-06-24,34687.7,34935.3,34592.35,34827,24876473.68,50473107
2021-06-25,34916.65,35491.95,34915.85,35364.65,25232801.8,70055228
2021-06-28,35488.2,35576.95,35236.45,35359.45,25217347.8,58903556
2021-06-29,35320.45,35337.45,34913.7,35010.3,24967494.21,68699195
2021-06-30,35001.9,35214.9,34730.45,34772.2,24808311.61,59226593
2021-07-01,34866,34917.65,34650.95,34684,24752481.84,46420877
2021-07-02,34728.1,34894.45,34632.6,34809.9,24823495.46,41504913
2021-07-05,35010.95,35234.3,34926.4,35212,25112157.18,35213957
2021-07-06,35173.6,35807.45,35165.55,35579.15,25382154.46,60154059
2021-07-07,35550.6,35795.75,35427.65,35771.3,25508351.82,43739276
2021-07-08,35603.25,35811,35134.65,35274.1,25138051.94,46742204
2021-07-09,35163.75,35225.2,34859.9,35071.95,24981048.25,43683093
2021-07-12,35285.05,35394.3,35060.35,35198.9,25039467.29,43149807
2021-07-13,35480.05,35727.85,35340.7,35673.4,25352834.82,52571738
2021-07-14,35585.85,35804.05,35434.75,35668.25,25350497.67,36219484
2021-07-15,35757.45,35985.25,35625.7,35907.65,25524236.94,37800855
2021-07-16,35977.95,35977.95,35674.75,35751.8,25434963.1,30378582
2021-07-19,35070.5,35347.05,34899.2,35079.2,24948798.16,49104579
2021-07-20,34791.15,34894.15,34357.35,34415.45,24493830.94,53590178
2021-07-22,34774.55,34989.1,34557.85,34677.3,24663846.23,44456155
2021-07-23,34748.35,35088,34404.75,35034.4,24891073.55,53102470
2021-07-26,34947.85,35138.2,34669.55,34949.7,24813242.82,61879159
2021-07-27,35029.3,35186.1,34713.55,34797.45,24735200.82,66398982
2021-07-28,34839.45,34841.55,34115.2,34532.9,24503362.54,67838401
2021-07-29,34740.3,34778.15,34495.2,34691.5,24655274.53,55216138
2021-07-30,34698.75,34738.75,34445.4,34584.35,24582551.44,58361253
2021-08-02,34760.9,34861.75,34588.25,34710,24671237.4,51513995
2021-08-03,34660.75,35238.45,34649.2,35207.45,25013962.71,65298808
2021-08-04,35388.15,36219.8,35313,36028.05,25605224.78,135506553
2021-08-05,36093.95,36115.45,35661.3,35834.75,25503299.11,89494508
2021-08-06,35875.8,36080.1,35700.45,35809.25,25479359.71,72093649
2021-08-09,35824.2,36159.85,35612.3,36028.95,25602852.04,45467021
2021-08-10,35954.55,36317,35890.5,36034.1,25598882.33,60830613
2021-08-11,36218.25,36227.55,35531.35,35806.4,25430783.67,49558547
2021-08-12,35825.4,35998.15,35702.9,35937.05,25520801.83,34819901
2021-08-13,36000.75,36233.3,35937.1,36169.35,25712704,45931187
2021-08-16,36100.65,36261.55,36032.4,36094.5,25649541.13,29849453
2021-08-17,35935.05,35993.7,35611.85,35867.45,25490116.41,39307762
2021-08-18,36222.5,36248.9,35432,35554.5,25274701.2,51571980
2021-08-20,35146.5,35306.5,34926.5,35033.85,24903191.05,56217592
2021-08-23,35424.2,35427.4,34817.5,35124.4,24990833.24,45815574
2021-08-24,35200.75,35795.3,35070,35712.1,25393110.73,53822739
2021-08-25,35768.85,35910.3,35499.65,35586.25,25308265.29,39479005
2021-08-26,35485.95,35785.8,35411.8,35617.55,25313049.74,46842636
2021-08-27,35559.75,35727.9,35359.25,35627.8,25343178.82,38988669
2021-08-30,35781.05,36398.45,35721.9,36347.65,25835673.07,50796990
2021-08-31,36367.4,36552.8,36216.2,36424.6,25949378.09,78390644
2021-09-01,36591.45,36997.7,36487.15,36574.3,26039000.65,78678560
2021-09-02,36588.4,36895.55,36469,36831.3,26215704.72,46217530
2021-09-03,36883.65,37140,36563.2,36761.15,26178332.47,51880477
2021-09-06,36878.25,36923.65,36554.45,36592.35,26054958.21,30386550
2021-09-07,36558.85,36685.85,36151.95,36468.8,25971663.14,39335512
